date,county,state,fips,cases,deaths,newCases,newDeaths
2021-08-26,Sanilac,Michigan,26151,4357,127,0,0
2021-08-26,Schoolcraft,Michigan,26153,478,5,0,0
2021-08-26,Shiawassee,Michigan,26155,6833,111,0,0
2021-08-26,St. Clair,Michigan,26147,19107,458,32,0
2021-08-26,St. Joseph,Michigan,26149,6589,104,0,0
2021-08-26,Tuscola,Michigan,26157,5922,176,0,0
2021-08-26,Unknown,Michigan,,813,18,0,0
2021-08-26,Van Buren,Michigan,26159,7598,138,0,0
2021-08-26,Washtenaw,Michigan,26161,28715,315,109,0
2021-08-26,Wayne,Michigan,26163,174488,5260,0,0
2021-08-26,Wexford,Michigan,26165,2971,48,0,0
2021-08-27,Alcona,Michigan,26001,818,36,12,0
2021-08-27,Alger,Michigan,26003,704,7,4,0
2021-08-27,Allegan,Michigan,26005,11950,165,62,0
2021-08-27,Alpena,Michigan,26007,2485,66,7,0
2021-08-27,Antrim,Michigan,26009,1742,34,5,1
2021-08-27,Arenac,Michigan,26011,1284,29,6,0
2021-08-27,Baraga,Michigan,26013,1037,41,10,0
2021-08-27,Barry,Michigan,26015,6293,74,34,1
2021-08-27,Bay,Michigan,26017,11740,363,49,2
2021-08-27,Benzie,Michigan,26019,1348,38,6,0
2021-08-27,Berrien,Michigan,26021,16443,305,30,1
2021-08-27,Branch,Michigan,26023,6346,125,25,2
2021-08-27,Calhoun,Michigan,26025,15423,327,76,1
2021-08-27,Cass,Michigan,26027,5844,79,27,0
2021-08-27,Charlevoix,Michigan,26029,1908,26,6,0
2021-08-27,Cheboygan,Michigan,26031,2047,52,33,2
2021-08-27,Chippewa,Michigan,26033,5784,50,13,0
2021-08-27,Clare,Michigan,26035,2649,88,22,0
2021-08-27,Clinton,Michigan,26037,8063,97,28,0
2021-08-27,Crawford,Michigan,26039,1043,14,4,0
2021-08-27,Delta,Michigan,26041,4424,95,32,0
2021-08-27,Dickinson,Michigan,26043,2910,74,16,0
2021-08-27,Eaton,Michigan,26045,10784,213,69,0
2021-08-27,Emmet,Michigan,26047,2569,45,10,1
2021-08-27,Genesee,Michigan,26049,43829,998,200,4
2021-08-27,Gladwin,Michigan,26051,2397,62,13,1
2021-08-27,Gogebic,Michigan,26053,1518,53,1,0
2021-08-27,Grand Traverse,Michigan,26055,6935,101,38,0
2021-08-27,Gratiot,Michigan,26057,7150,126,21,0
2021-08-27,Hillsdale,Michigan,26059,4711,98,35,1
2021-08-27,Houghton,Michigan,26061,3293,44,20,0
2021-08-27,Huron,Michigan,26063,4265,85,12,1
2021-08-27,Ingham,Michigan,26065,26289,405,121,2
2021-08-27,Ionia,Michigan,26067,9689,86,26,0
2021-08-27,Iosco,Michigan,26069,2149,78,10,0
2021-08-27,Iron,Michigan,26071,1123,53,12,0
2021-08-27,Isabella,Michigan,26073,6597,102,32,0
2021-08-27,Jackson,Michigan,26075,22165,336,72,2
2021-08-27,Kalamazoo,Michigan,26077,24945,414,145,3
2021-08-27,Kalkaska,Michigan,26079,1237,29,8,0
2021-08-27,Kent,Michigan,26081,77365,886,414,7
2021-08-27,Keweenaw,Michigan,26083,183,2,4,0
2021-08-27,Lake,Michigan,26085,689,17,5,0
2021-08-27,Lapeer,Michigan,26087,10231,218,48,1
2021-08-27,Leelanau,Michigan,26089,1348,21,8,0
2021-08-27,Lenawee,Michigan,26091,11458,183,76,1
2021-08-27,Livingston,Michigan,26093,18140,203,123,0
2021-08-27,Luce,Michigan,26095,1356,6,1,0
2021-08-27,Mackinac,Michigan,26097,788,3,10,0
2021-08-27,Macomb,Michigan,26099,105260,2537,355,8
2021-08-27,Manistee,Michigan,26101,2114,28,21,0
2021-08-27,Marquette,Michigan,26103,6089,66,19,0
2021-08-27,Mason,Michigan,26105,2356,39,18,0
2021-08-27,Mecosta,Michigan,26107,3375,38,15,0
2021-08-27,Menominee,Michigan,26109,2342,44,18,0
2021-08-27,Midland,Michigan,26111,7960,100,40,0
2021-08-27,Missaukee,Michigan,26113,1553,29,4,0
2021-08-27,Monroe,Michigan,26115,16274,271,66,1
2021-08-27,Montcalm,Michigan,26117,8485,123,33,1
2021-08-27,Montmorency,Michigan,26119,684,20,8,0
2021-08-27,Muskegon,Michigan,26121,19329,389,81,0
2021-08-27,Newaygo,Michigan,26123,5084,70,14,0
2021-08-27,Oakland,Michigan,26125,125917,2508,496,7
2021-08-27,Oceana,Michigan,26127,2880,61,7,0
2021-08-27,Ogemaw,Michigan,26129,1896,44,13,0
2021-08-27,Ontonagon,Michigan,26131,520,22,3,0
2021-08-27,Osceola,Michigan,26133,2057,31,5,0
2021-08-27,Oscoda,Michigan,26135,714,31,3,0
2021-08-27,Otsego,Michigan,26137,2509,41,5,0
2021-08-27,Ottawa,Michigan,26139,34642,449,175,1
2021-08-27,Presque Isle,Michigan,26141,1100,34,5,0
2021-08-27,Roscommon,Michigan,26143,1963,55,6,0
2021-08-27,Saginaw,Michigan,26145,23763,646,107,0
2021-08-27,Sanilac,Michigan,26151,4369,127,12,0
2021-08-27,Schoolcraft,Michigan,26153,480,5,2,0
2021-08-27,Shiawassee,Michigan,26155,6863,111,30,0
2021-08-27,St. Clair,Michigan,26147,19136,460,29,2
2021-08-27,St. Joseph,Michigan,26149,6654,104,65,0
2021-08-27,Tuscola,Michigan,26157,5953,176,31,0
2021-08-27,Unknown,Michigan,,806,18,-7,0
2021-08-27,Van Buren,Michigan,26159,7623,139,25,1
2021-08-27,Washtenaw,Michigan,26161,28715,315,0,0
2021-08-27,Wayne,Michigan,26163,175078,5278,590,18
2021-08-27,Wexford,Michigan,26165,2978,48,7,0
2021-08-28,Alcona,Michigan,26001,818,36,0,0
2021-08-28,Alger,Michigan,26003,704,7,0,0
2021-08-28,Allegan,Michigan,26005,11950,165,0,0
2021-08-28,Alpena,Michigan,26007,2485,66,0,0
2021-08-28,Antrim,Michigan,26009,1742,34,0,0
2021-08-28,Arenac,Michigan,26011,1284,29,0,0
2021-08-28,Baraga,Michigan,26013,1037,41,0,0
2021-08-28,Barry,Michigan,26015,6293,74,0,0
2021-08-28,Bay,Michigan,26017,11740,363,0,0
2021-08-28,Benzie,Michigan,26019,1348,38,0,0
2021-08-28,Berrien,Michigan,26021,16443,305,0,0
2021-08-28,Branch,Michigan,26023,6346,125,0,0
2021-08-28,Calhoun,Michigan,26025,15423,327,0,0
2021-08-28,Cass,Michigan,26027,5844,79,0,0
2021-08-28,Charlevoix,Michigan,26029,1908,26,0,0
2021-08-28,Cheboygan,Michigan,26031,2047,52,0,0
2021-08-28,Chippewa,Michigan,26033,5784,50,0,0
2021-08-28,Clare,Michigan,26035,2649,88,0,0
2021-08-28,Clinton,Michigan,26037,8063,97,0,0
2021-08-28,Crawford,Michigan,26039,1043,14,0,0
2021-08-28,Delta,Michigan,26041,4424,95,0,0
2021-08-28,Dickinson,Michigan,26043,2910,74,0,0
2021-08-28,Eaton,Michigan,26045,10784,213,0,0
2021-08-28,Emmet,Michigan,26047,2569,45,0,0
2021-08-28,Genesee,Michigan,26049,43829,998,0,0
2021-08-28,Gladwin,Michigan,26051,2397,62,0,0
2021-08-28,Gogebic,Michigan,26053,1518,53,0,0
2021-08-28,Grand Traverse,Michigan,26055,6935,101,0,0
2021-08-28,Gratiot,Michigan,26057,7150,126,0,0
2021-08-28,Hillsdale,Michigan,26059,4711,98,0,0
2021-08-28,Houghton,Michigan,26061,3293,44,0,0
2021-08-28,Huron,Michigan,26063,4265,85,0,0
2021-08-28,Ingham,Michigan,26065,26289,405,0,0
2021-08-28,Ionia,Michigan,26067,9689,86,0,0
2021-08-28,Iosco,Michigan,26069,2149,78,0,0
2021-08-28,Iron,Michigan,26071,1123,53,0,0
2021-08-28,Isabella,Michigan,26073,6597,102,0,0
2021-08-28,Jackson,Michigan,26075,22165,336,0,0
2021-08-28,Kalamazoo,Michigan,26077,24945,414,0,0
2021-08-28,Kalkaska,Michigan,26079,1237,29,0,0
2021-08-28,Kent,Michigan,26081,77365,886,0,0
2021-08-28,Keweenaw,Michigan,26083,183,2,0,0
2021-08-28,Lake,Michigan,26085,689,17,0,0
2021-08-28,Lapeer,Michigan,26087,10231,218,0,0
2021-08-28,Leelanau,Michigan,26089,1348,21,0,0
2021-08-28,Lenawee,Michigan,26091,11458,183,0,0
2021-08-28,Livingston,Michigan,26093,18140,203,0,0
2021-08-28,Luce,Michigan,26095,1356,6,0,0
2021-08-28,Mackinac,Michigan,26097,788,3,0,0
2021-08-28,Macomb,Michigan,26099,105260,2537,0,0
2021-08-28,Manistee,Michigan,26101,2114,28,0,0
2021-08-28,Marquette,Michigan,26103,6089,66,0,0
2021-08-28,Mason,Michigan,26105,2356,39,0,0
2021-08-28,Mecosta,Michigan,26107,3375,38,0,0
2021-08-28,Menominee,Michigan,26109,2342,44,0,0
2021-08-28,Midland,Michigan,26111,7960,100,0,0
2021-08-28,Missaukee,Michigan,26113,1553,29,0,0
2021-08-28,Monroe,Michigan,26115,16274,271,0,0
2021-08-28,Montcalm,Michigan,26117,8485,123,0,0
2021-08-28,Montmorency,Michigan,26119,684,20,0,0
2021-08-28,Muskegon,Michigan,26121,19329,389,0,0
2021-08-28,Newaygo,Michigan,26123,5084,70,0,0
2021-08-28,Oakland,Michigan,26125,125917,2508,0,0
2021-08-28,Oceana,Michigan,26127,2880,61,0,0
2021-08-28,Ogemaw,Michigan,26129,1896,44,0,0
2021-08-28,Ontonagon,Michigan,26131,520,22,0,0
2021-08-28,Osceola,Michigan,26133,2057,31,0,0
2021-08-28,Oscoda,Michigan,26135,714,31,0,0
2021-08-28,Otsego,Michigan,26137,2509,41,0,0
2021-08-28,Ottawa,Michigan,26139,34642,449,0,0
2021-08-28,Presque Isle,Michigan,26141,1100,34,0,0
2021-08-28,Roscommon,Michigan,26143,1963,55,0,0
2021-08-28,Saginaw,Michigan,26145,23763,646,0,0
2021-08-28,Sanilac,Michigan,26151,4369,127,0,0
2021-08-28,Schoolcraft,Michigan,26153,480,5,0,0
2021-08-28,Shiawassee,Michigan,26155,6863,111,0,0
2021-08-28,St. Clair,Michigan,26147,19136,460,0,0
2021-08-28,St. Joseph,Michigan,26149,6654,104,0,0
2021-08-28,Tuscola,Michigan,26157,5953,176,0,0
2021-08-28,Unknown,Michigan,,806,18,0,0
2021-08-28,Van Buren,Michigan,26159,7623,139,0,0
2021-08-28,Washtenaw,Michigan,26161,28715,315,0,0
2021-08-28,Wayne,Michigan,26163,175078,5278,0,0
2021-08-28,Wexford,Michigan,26165,2978,48,0,0
2021-08-29,Alcona,Michigan,26001,818,36,0,0
2021-08-29,Alger,Michigan,26003,704,7,0,0
2021-08-29,Allegan,Michigan,26005,11950,165,0,0
2021-08-29,Alpena,Michigan,26007,2485,66,0,0
2021-08-29,Antrim,Michigan,26009,1742,34,0,0
2021-08-29,Arenac,Michigan,26011,1284,29,0,0
2021-08-29,Baraga,Michigan,26013,1037,41,0,0
2021-08-29,Barry,Michigan,26015,6293,74,0,0
2021-08-29,Bay,Michigan,26017,11740,363,0,0
2021-08-29,Benzie,Michigan,26019,1348,38,0,0
2021-08-29,Berrien,Michigan,26021,16443,305,0,0
2021-08-29,Branch,Michigan,26023,6346,125,0,0
2021-08-29,Calhoun,Michigan,26025,15423,327,0,0
2021-08-29,Cass,Michigan,26027,5844,79,0,0
2021-08-29,Charlevoix,Michigan,26029,1908,26,0,0
2021-08-29,Cheboygan,Michigan,26031,2047,52,0,0
2021-08-29,Chippewa,Michigan,26033,5784,50,0,0
2021-08-29,Clare,Michigan,26035,2649,88,0,0
2021-08-29,Clinton,Michigan,26037,8063,97,0,0
2021-08-29,Crawford,Michigan,26039,1043,14,0,0
2021-08-29,Delta,Michigan,26041,4424,95,0,0
2021-08-29,Dickinson,Michigan,26043,2910,74,0,0
2021-08-29,Eaton,Michigan,26045,10784,213,0,0
2021-08-29,Emmet,Michigan,26047,2569,45,0,0
2021-08-29,Genesee,Michigan,26049,43829,998,0,0
2021-08-29,Gladwin,Michigan,26051,2397,62,0,0
2021-08-29,Gogebic,Michigan,26053,1518,53,0,0
2021-08-29,Grand Traverse,Michigan,26055,6935,101,0,0
2021-08-29,Gratiot,Michigan,26057,7150,126,0,0
2021-08-29,Hillsdale,Michigan,26059,4711,98,0,0
2021-08-29,Houghton,Michigan,26061,3293,44,0,0
2021-08-29,Huron,Michigan,26063,4265,85,0,0
2021-08-29,Ingham,Michigan,26065,26289,405,0,0
2021-08-29,Ionia,Michigan,26067,9689,86,0,0
2021-08-29,Iosco,Michigan,26069,2149,78,0,0
2021-08-29,Iron,Michigan,26071,1123,53,0,0
2021-08-29,Isabella,Michigan,26073,6597,102,0,0
2021-08-29,Jackson,Michigan,26075,22165,336,0,0
2021-08-29,Kalamazoo,Michigan,26077,24945,414,0,0
2021-08-29,Kalkaska,Michigan,26079,1237,29,0,0
2021-08-29,Kent,Michigan,26081,77365,886,0,0
2021-08-29,Keweenaw,Michigan,26083,183,2,0,0
2021-08-29,Lake,Michigan,26085,689,17,0,0
2021-08-29,Lapeer,Michigan,26087,10231,218,0,0
2021-08-29,Leelanau,Michigan,26089,1348,21,0,0
2021-08-29,Lenawee,Michigan,26091,11458,183,0,0
2021-08-29,Livingston,Michigan,26093,18140,203,0,0
2021-08-29,Luce,Michigan,26095,1356,6,0,0
2021-08-29,Mackinac,Michigan,26097,788,3,0,0
2021-08-29,Macomb,Michigan,26099,105260,2537,0,0
2021-08-29,Manistee,Michigan,26101,2114,28,0,0
2021-08-29,Marquette,Michigan,26103,6089,66,0,0
2021-08-29,Mason,Michigan,26105,2356,39,0,0
2021-08-29,Mecosta,Michigan,26107,3375,38,0,0
2021-08-29,Menominee,Michigan,26109,2342,44,0,0
2021-08-29,Midland,Michigan,26111,7960,100,0,0
2021-08-29,Missaukee,Michigan,26113,1553,29,0,0
2021-08-29,Monroe,Michigan,26115,16274,271,0,0
2021-08-29,Montcalm,Michigan,26117,8485,123,0,0
2021-08-29,Montmorency,Michigan,26119,684,20,0,0
2021-08-29,Muskegon,Michigan,26121,19329,389,0,0
2021-08-29,Newaygo,Michigan,26123,5084,70,0,0
2021-08-29,Oakland,Michigan,26125,125917,2508,0,0
2021-08-29,Oceana,Michigan,26127,2880,61,0,0
2021-08-29,Ogemaw,Michigan,26129,1896,44,0,0
2021-08-29,Ontonagon,Michigan,26131,520,22,0,0
2021-08-29,Osceola,Michigan,26133,2057,31,0,0
2021-08-29,Oscoda,Michigan,26135,714,31,0,0
2021-08-29,Otsego,Michigan,26137,2509,41,0,0
2021-08-29,Ottawa,Michigan,26139,34642,449,0,0
2021-08-29,Presque Isle,Michigan,26141,1100,34,0,0
2021-08-29,Roscommon,Michigan,26143,1963,55,0,0
2021-08-29,Saginaw,Michigan,26145,23763,646,0,0
2021-08-29,Sanilac,Michigan,26151,4369,127,0,0
2021-08-29,Schoolcraft,Michigan,26153,480,5,0,0
2021-08-29,Shiawassee,Michigan,26155,6863,111,0,0
2021-08-29,St. Clair,Michigan,26147,19200,460,64,0
2021-08-29,St. Joseph,Michigan,26149,6654,104,0,0
2021-08-29,Tuscola,Michigan,26157,5953,176,0,0
2021-08-29,Unknown,Michigan,,806,18,0,0
2021-08-29,Van Buren,Michigan,26159,7623,139,0,0
2021-08-29,Washtenaw,Michigan,26161,28715,315,0,0
2021-08-29,Wayne,Michigan,26163,175078,5278,0,0
2021-08-29,Wexford,Michigan,26165,2978,48,0,0
2021-08-30,Alcona,Michigan,26001,825,36,7,0
2021-08-30,Alger,Michigan,26003,708,7,4,0
2021-08-30,Allegan,Michigan,26005,12019,165,69,0
2021-08-30,Alpena,Michigan,26007,2496,66,11,0
2021-08-30,Antrim,Michigan,26009,1757,33,15,-1
2021-08-30,Arenac,Michigan,26011,1291,30,7,1
2021-08-30,Baraga,Michigan,26013,1045,41,8,0
2021-08-30,Barry,Michigan,26015,6342,74,49,0
2021-08-30,Bay,Michigan,26017,11794,363,54,0
2021-08-30,Benzie,Michigan,26019,1353,38,5,0
2021-08-30,Berrien,Michigan,26021,16548,305,105,0
2021-08-30,Branch,Michigan,26023,6378,125,32,0
2021-08-30,Calhoun,Michigan,26025,15513,327,90,0
2021-08-30,Cass,Michigan,26027,5863,79,19,0
2021-08-30,Charlevoix,Michigan,26029,1916,26,8,0
2021-08-30,Cheboygan,Michigan,26031,2059,52,12,0
2021-08-30,Chippewa,Michigan,26033,5805,50,21,0
2021-08-30,Clare,Michigan,26035,2667,88,18,0
2021-08-30,Clinton,Michigan,26037,8121,97,58,0
2021-08-30,Crawford,Michigan,26039,1051,14,8,0
2021-08-30,Delta,Michigan,26041,4456,95,32,0
2021-08-30,Dickinson,Michigan,26043,2925,74,15,0
2021-08-30,Eaton,Michigan,26045,10863,213,79,0
2021-08-30,Emmet,Michigan,26047,2581,45,12,0
2021-08-30,Genesee,Michigan,26049,44044,999,215,1
2021-08-30,Gladwin,Michigan,26051,2431,62,34,0
2021-08-30,Gogebic,Michigan,26053,1526,53,8,0
2021-08-30,Grand Traverse,Michigan,26055,6995,102,60,1
2021-08-30,Gratiot,Michigan,26057,7172,126,22,0
2021-08-30,Hillsdale,Michigan,26059,4743,98,32,0
2021-08-30,Houghton,Michigan,26061,3303,44,10,0
2021-08-30,Huron,Michigan,26063,4282,86,17,1
2021-08-30,Ingham,Michigan,26065,26420,408,131,3
2021-08-30,Ionia,Michigan,26067,9725,86,36,0
2021-08-30,Iosco,Michigan,26069,2173,78,24,0
2021-08-30,Iron,Michigan,26071,1132,53,9,0
2021-08-30,Isabella,Michigan,26073,6626,102,29,0
2021-08-30,Jackson,Michigan,26075,22244,335,79,-1
2021-08-30,Kalamazoo,Michigan,26077,25056,414,111,0
2021-08-30,Kalkaska,Michigan,26079,1245,29,8,0
2021-08-30,Kent,Michigan,26081,77834,889,469,3
2021-08-30,Keweenaw,Michigan,26083,183,2,0,0
2021-08-30,Lake,Michigan,26085,697,17,8,0
2021-08-30,Lapeer,Michigan,26087,10271,218,40,0
2021-08-30,Leelanau,Michigan,26089,1355,21,7,0
2021-08-30,Lenawee,Michigan,26091,11554,183,96,0
2021-08-30,Livingston,Michigan,26093,18304,204,164,1
2021-08-30,Luce,Michigan,26095,1358,6,2,0
2021-08-30,Mackinac,Michigan,26097,796,3,8,0
2021-08-30,Macomb,Michigan,26099,105803,2540,543,3
2021-08-30,Manistee,Michigan,26101,2118,28,4,0
2021-08-30,Marquette,Michigan,26103,6126,66,37,0
2021-08-30,Mason,Michigan,26105,2380,39,24,0
2021-08-30,Mecosta,Michigan,26107,3400,38,25,0
2021-08-30,Menominee,Michigan,26109,2376,44,34,0
2021-08-30,Midland,Michigan,26111,8019,101,59,1
2021-08-30,Missaukee,Michigan,26113,1557,29,4,0
2021-08-30,Monroe,Michigan,26115,16368,273,94,2
2021-08-30,Montcalm,Michigan,26117,8533,123,48,0
2021-08-30,Montmorency,Michigan,26119,693,20,9,0
2021-08-30,Muskegon,Michigan,26121,19428,389,99,0
2021-08-30,Newaygo,Michigan,26123,5110,70,26,0
2021-08-30,Oakland,Michigan,26125,126572,2509,655,1
2021-08-30,Oceana,Michigan,26127,2891,61,11,0
2021-08-30,Ogemaw,Michigan,26129,1901,44,5,0
2021-08-30,Ontonagon,Michigan,26131,522,22,2,0
2021-08-30,Osceola,Michigan,26133,2070,31,13,0
2021-08-30,Oscoda,Michigan,26135,722,31,8,0
2021-08-30,Otsego,Michigan,26137,2514,41,5,0
2021-08-30,Ottawa,Michigan,26139,34862,451,220,2
2021-08-30,Presque Isle,Michigan,26141,1105,34,5,0
2021-08-30,Roscommon,Michigan,26143,1976,55,13,0
2021-08-30,Saginaw,Michigan,26145,23857,646,94,0
2021-08-30,Sanilac,Michigan,26151,4378,127,9,0
2021-08-30,Schoolcraft,Michigan,26153,485,5,5,0
2021-08-30,Shiawassee,Michigan,26155,6912,112,49,1
2021-08-30,St. Clair,Michigan,26147,19216,460,16,0
2021-08-30,St. Joseph,Michigan,26149,6688,104,34,0
2021-08-30,Tuscola,Michigan,26157,5971,176,18,0
2021-08-30,Unknown,Michigan,,806,18,0,0
2021-08-30,Van Buren,Michigan,26159,7657,139,34,0
2021-08-30,Washtenaw,Michigan,26161,28881,315,166,0
2021-08-30,Wayne,Michigan,26163,175854,5284,776,6
2021-08-30,Wexford,Michigan,26165,2989,48,11,0
2021-08-31,Alcona,Michigan,26001,825,36,0,0
2021-08-31,Alger,Michigan,26003,708,7,0,0
2021-08-31,Allegan,Michigan,26005,12019,165,0,0
2021-08-31,Alpena,Michigan,26007,2496,66,0,0
2021-08-31,Antrim,Michigan,26009,1768,33,11,0
2021-08-31,Arenac,Michigan,26011,1291,30,0,0
2021-08-31,Baraga,Michigan,26013,1045,41,0,0
2021-08-31,Barry,Michigan,26015,6342,74,0,0
2021-08-31,Bay,Michigan,26017,11794,363,0,0
2021-08-31,Benzie,Michigan,26019,1353,38,0,0
2021-08-31,Berrien,Michigan,26021,16548,305,0,0
2021-08-31,Branch,Michigan,26023,6378,125,0,0
2021-08-31,Calhoun,Michigan,26025,15513,327,0,0
2021-08-31,Cass,Michigan,26027,5863,79,0,0
2021-08-31,Charlevoix,Michigan,26029,1928,26,12,0
2021-08-31,Cheboygan,Michigan,26031,2059,52,0,0
2021-08-31,Chippewa,Michigan,26033,5805,50,0,0
2021-08-31,Clare,Michigan,26035,2667,88,0,0
2021-08-31,Clinton,Michigan,26037,8121,97,0,0
2021-08-31,Crawford,Michigan,26039,1051,14,0,0
2021-08-31,Delta,Michigan,26041,4456,95,0,0
2021-08-31,Dickinson,Michigan,26043,2925,74,0,0
2021-08-31,Eaton,Michigan,26045,10863,213,0,0
2021-08-31,Emmet,Michigan,26047,2603,45,22,0
2021-08-31,Genesee,Michigan,26049,44044,999,0,0
2021-08-31,Gladwin,Michigan,26051,2431,62,0,0
2021-08-31,Gogebic,Michigan,26053,1526,53,0,0
2021-08-31,Grand Traverse,Michigan,26055,6995,102,0,0
2021-08-31,Gratiot,Michigan,26057,7172,126,0,0
2021-08-31,Hillsdale,Michigan,26059,4743,98,0,0
2021-08-31,Houghton,Michigan,26061,3303,44,0,0
2021-08-31,Huron,Michigan,26063,4282,86,0,0
2021-08-31,Ingham,Michigan,26065,26420,408,0,0
2021-08-31,Ionia,Michigan,26067,9725,86,0,0
2021-08-31,Iosco,Michigan,26069,2173,78,0,0
2021-08-31,Iron,Michigan,26071,1132,53,0,0
2021-08-31,Isabella,Michigan,26073,6626,102,0,0
2021-08-31,Jackson,Michigan,26075,22244,335,0,0
2021-08-31,Kalamazoo,Michigan,26077,25056,414,0,0
2021-08-31,Kalkaska,Michigan,26079,1245,29,0,0
2021-08-31,Kent,Michigan,26081,77834,889,0,0
2021-08-31,Keweenaw,Michigan,26083,183,2,0,0
2021-08-31,Lake,Michigan,26085,697,17,0,0
2021-08-31,Lapeer,Michigan,26087,10271,218,0,0
2021-08-31,Leelanau,Michigan,26089,1355,21,0,0
2021-08-31,Lenawee,Michigan,26091,11554,183,0,0
2021-08-31,Livingston,Michigan,26093,18304,204,0,0
2021-08-31,Luce,Michigan,26095,1358,6,0,0
2021-08-31,Mackinac,Michigan,26097,796,3,0,0
2021-08-31,Macomb,Michigan,26099,105803,2540,0,0
2021-08-31,Manistee,Michigan,26101,2118,28,0,0
2021-08-31,Marquette,Michigan,26103,6126,66,0,0
2021-08-31,Mason,Michigan,26105,2380,39,0,0
2021-08-31,Mecosta,Michigan,26107,3400,38,0,0
2021-08-31,Menominee,Michigan,26109,2376,44,0,0
2021-08-31,Midland,Michigan,26111,8019,101,0,0
2021-08-31,Missaukee,Michigan,26113,1557,29,0,0
2021-08-31,Monroe,Michigan,26115,16368,273,0,0
2021-08-31,Montcalm,Michigan,26117,8533,123,0,0
2021-08-31,Montmorency,Michigan,26119,693,20,0,0
2021-08-31,Muskegon,Michigan,26121,19428,389,0,0
2021-08-31,Newaygo,Michigan,26123,5110,70,0,0
2021-08-31,Oakland,Michigan,26125,126572,2509,0,0
2021-08-31,Oceana,Michigan,26127,2891,61,0,0
2021-08-31,Ogemaw,Michigan,26129,1901,44,0,0
2021-08-31,Ontonagon,Michigan,26131,522,22,0,0
2021-08-31,Osceola,Michigan,26133,2070,31,0,0
2021-08-31,Oscoda,Michigan,26135,722,31,0,0
2021-08-31,Otsego,Michigan,26137,2544,41,30,0
2021-08-31,Ottawa,Michigan,26139,34862,451,0,0
2021-08-31,Presque Isle,Michigan,26141,1105,34,0,0
2021-08-31,Roscommon,Michigan,26143,1976,55,0,0
2021-08-31,Saginaw,Michigan,26145,23857,646,0,0
2021-08-31,Sanilac,Michigan,26151,4378,127,0,0
2021-08-31,Schoolcraft,Michigan,26153,485,5,0,0
2021-08-31,Shiawassee,Michigan,26155,6912,112,0,0
2021-08-31,St. Clair,Michigan,26147,19266,460,50,0
2021-08-31,St. Joseph,Michigan,26149,6688,104,0,0
2021-08-31,Tuscola,Michigan,26157,5971,176,0,0
2021-08-31,Unknown,Michigan,,806,18,0,0
2021-08-31,Van Buren,Michigan,26159,7657,139,0,0
2021-08-31,Washtenaw,Michigan,26161,28936,316,55,1
2021-08-31,Wayne,Michigan,26163,175854,5284,0,0
2021-08-31,Wexford,Michigan,26165,2989,48,0,0
2021-09-01,Alcona,Michigan,26001,831,36,6,0
2021-09-01,Alger,Michigan,26003,714,7,6,0
2021-09-01,Allegan,Michigan,26005,12088,166,69,1
2021-09-01,Alpena,Michigan,26007,2505,66,9,0
2021-09-01,Antrim,Michigan,26009,1773,33,5,0
2021-09-01,Arenac,Michigan,26011,1299,31,8,1
2021-09-01,Baraga,Michigan,26013,1057,41,12,0
2021-09-01,Barry,Michigan,26015,6381,74,39,0
2021-09-01,Bay,Michigan,26017,11828,364,34,1
2021-09-01,Benzie,Michigan,26019,1358,38,5,0
2021-09-01,Berrien,Michigan,26021,16631,305,83,0
2021-09-01,Branch,Michigan,26023,6400,126,22,1
2021-09-01,Calhoun,Michigan,26025,15578,327,65,0
2021-09-01,Cass,Michigan,26027,5899,80,36,1
2021-09-01,Charlevoix,Michigan,26029,1932,27,4,1
2021-09-01,Cheboygan,Michigan,26031,2085,52,26,0
2021-09-01,Chippewa,Michigan,26033,5826,50,21,0
2021-09-01,Clare,Michigan,26035,2691,88,24,0
2021-09-01,Clinton,Michigan,26037,8146,97,25,0
2021-09-01,Crawford,Michigan,26039,1056,14,5,0
2021-09-01,Delta,Michigan,26041,4496,95,40,0
2021-09-01,Dickinson,Michigan,26043,2937,74,12,0
2021-09-01,Eaton,Michigan,26045,10926,213,63,0
2021-09-01,Emmet,Michigan,26047,2614,45,11,0
2021-09-01,Genesee,Michigan,26049,44345,1001,301,2
2021-09-01,Gladwin,Michigan,26051,2451,62,20,0
2021-09-01,Gogebic,Michigan,26053,1530,53,4,0
2021-09-01,Grand Traverse,Michigan,26055,7050,103,55,1
2021-09-01,Gratiot,Michigan,26057,7194,126,22,0
2021-09-01,Hillsdale,Michigan,26059,4768,99,25,1
2021-09-01,Houghton,Michigan,26061,3315,45,12,1
2021-09-01,Huron,Michigan,26063,4297,86,15,0
2021-09-01,Ingham,Michigan,26065,26526,409,106,1
2021-09-01,Ionia,Michigan,26067,9766,87,41,1
2021-09-01,Iosco,Michigan,26069,2182,78,9,0
2021-09-01,Iron,Michigan,26071,1144,53,12,0
2021-09-01,Isabella,Michigan,26073,6669,102,43,0
2021-09-01,Jackson,Michigan,26075,22333,336,89,1
2021-09-01,Kalamazoo,Michigan,26077,25208,418,152,4
2021-09-01,Kalkaska,Michigan,26079,1249,30,4,1
2021-09-01,Kent,Michigan,26081,78266,889,432,0
2021-09-01,Keweenaw,Michigan,26083,184,2,1,0
2021-09-01,Lake,Michigan,26085,706,17,9,0
2021-09-01,Lapeer,Michigan,26087,10315,219,44,1
